stim_name,wtc_code,window_start_s,window_end_s,window_center_s,midi_path,mtb_n_note_onsets,mtb_note_onset_density_per_s,mtb_pitch_mean,mtb_pitch_std,mtb_duration_mean_s,mtb_duration_std_s,mtb_ioi_mean_s,mtb_ioi_std_s,mtb_ioi_cv,mtb_active_note_count,mtb_approx_polyphony
track23,wtc1p03,57.5,58.5,58,wtc1p03_cut-MIDI-Unprocessed_24_R1_2011_MID--AUDIO_R1-D9_08_Track08_wav.midi,11,11,54,4.17133072292284,0.048413825757576,0.0105592163811505,0.0904947916666671,0.0307287375401605,0.339563603321484,12,1.09090909090909
track23,wtc1p03,57.75,58.75,58.25,wtc1p03_cut-MIDI-Unprocessed_24_R1_2011_MID--AUDIO_R1-D9_08_Track08_wav.midi,12,12,53.75,5.41252755609194,0.0525173611111113,0.0103622711686747,0.0838068181818182,0.0366358805900254,0.437146778565727,12,1
track23,wtc1p03,58,59,58.5,wtc1p03_cut-MIDI-Unprocessed_24_R1_2011_MID--AUDIO_R1-D9_08_Track08_wav.midi,11,11,53.7272727272727,5.56939689896328,0.0548058712121208,0.00852749366928316,0.0848958333333321,0.0386201809141605,0.454912560461284,12,1.09090909090909
track23,wtc1p03,58.25,59.25,58.75,wtc1p03_cut-MIDI-Unprocessed_24_R1_2011_MID--AUDIO_R1-D9_08_Track08_wav.midi,11,11,53.8181818181818,4.51260859854213,0.0549242424242416,0.00896109948924684,0.0953124999999986,0.0304240779276359,0.31920344055225,11,1
track23,wtc1p03,58.5,59.5,59,wtc1p03_cut-MIDI-Unprocessed_24_R1_2011_MID--AUDIO_R1-D9_08_Track08_wav.midi,11,11,53.8181818181818,5.86205052551037,0.0619081439393942,0.0202587064499818,0.0868489583333329,0.0375530605352628,0.432395059836311,12,1.09090909090909
track23,wtc1p03,58.75,59.75,59.25,wtc1p03_cut-MIDI-Unprocessed_24_R1_2011_MID--AUDIO_R1-D9_08_Track08_wav.midi,10,10,54,4.66666666666667,0.059375,0.0223530626259075,0.09375,0.0281307261724841,0.300061079173163,11,1.1
track23,wtc1p03,59,60,59.5,wtc1p03_cut-MIDI-Unprocessed_24_R1_2011_MID--AUDIO_R1-D9_08_Track08_wav.midi,12,12,53.8333333333333,6.49241982249416,0.0617404513888893,0.0225900172419531,0.0877130681818195,0.0385261473156686,0.4392292746596,12,1
track23,wtc1p03,59.25,60.25,59.75,wtc1p03_cut-MIDI-Unprocessed_24_R1_2011_MID--AUDIO_R1-D9_08_Track08_wav.midi,11,11,53.8181818181818,6.66060330327789,0.0604876893939403,0.0235267660338735,0.0869791666666686,0.0406820883308214,0.467722213144763,12,1.09090909090909
track23,wtc1p03,59.5,60.5,60,wtc1p03_cut-MIDI-Unprocessed_24_R1_2011_MID--AUDIO_R1-D9_08_Track08_wav.midi,10,10,53.5,6.04152298679729,0.0553385416666664,0.0142932932292312,0.093315972222223,0.0356114435707736,0.381622167381682,11,1.1
track23,wtc1p03,59.75,60.75,60.25,wtc1p03_cut-MIDI-Unprocessed_24_R1_2011_MID--AUDIO_R1-D9_08_Track08_wav.midi,12,12,54,7.24882435609076,0.0617404513888899,0.0187086752402282,0.0868844696969714,0.0432601032511682,0.49790374968101,12,1
track23,wtc1p03,60,61,60.5,wtc1p03_cut-MIDI-Unprocessed_24_R1_2011_MID--AUDIO_R1-D9_08_Track08_wav.midi,10,10,54,5.94418483337567,0.0578125000000007,0.0181691306358723,0.0928819444444452,0.0358900558654622,0.386405087448711,12,1.2
track23,wtc1p03,60.25,61.25,60.75,wtc1p03_cut-MIDI-Unprocessed_24_R1_2011_MID--AUDIO_R1-D9_08_Track08_wav.midi,11,11,52.8181818181818,6.55466523658046,0.0615530303030305,0.0177111183193299,0.0950520833333343,0.0341698687947297,0.35948574293633,11,1
track23,wtc1p03,60.5,61.5,61,wtc1p03_cut-MIDI-Unprocessed_24_R1_2011_MID--AUDIO_R1-D9_08_Track08_wav.midi,12,12,54.25,6.94294933400392,0.064887152777778,0.0199090150651916,0.0875946969696974,0.0400867915430813,0.457639479670202,12,1
track23,wtc1p03,60.75,61.75,61.25,wtc1p03_cut-MIDI-Unprocessed_24_R1_2011_MID--AUDIO_R1-D9_08_Track08_wav.midi,10,10,53.4,5.81568759668384,0.0600260416666657,0.0169153939338891,0.0956307870370373,0.0308892419247547,0.323005204514227,11,1.1
track23,wtc1p03,61,62,61.5,wtc1p03_cut-MIDI-Unprocessed_24_R1_2011_MID--AUDIO_R1-D9_08_Track08_wav.midi,12,12,54,6.9019101440372,0.0680338541666661,0.0212735002283899,0.0881865530303032,0.0389237592948333,0.441379756406376,12,1
track23,wtc1p03,61.25,62.25,61.75,wtc1p03_cut-MIDI-Unprocessed_24_R1_2011_MID--AUDIO_R1-D9_08_Track08_wav.midi,11,11,55.3636363636364,6.07079446650481,0.0660511363636364,0.0224630389195926,0.0941406249999993,0.0326246298086054,0.346552084273986,12,1.09090909090909
track23,wtc1p03,61.5,62.5,62,wtc1p03_cut-MIDI-Unprocessed_24_R1_2011_MID--AUDIO_R1-D9_08_Track08_wav.midi,10,10,54,5.69600249687835,0.0656250000000007,0.0235033155126006,0.0894097222222222,0.0320468606099973,0.358427023521523,11,1.1
track23,wtc1p03,61.75,62.75,62.25,wtc1p03_cut-MIDI-Unprocessed_24_R1_2011_MID--AUDIO_R1-D9_08_Track08_wav.midi,12,12,54.6666666666667,7.04960776901592,0.0707465277777774,0.0252014877433892,0.0877130681818175,0.041373778243237,0.47169457300792,12,1
track23,wtc1p03,62,63,62.5,wtc1p03_cut-MIDI-Unprocessed_24_R1_2011_MID--AUDIO_R1-D9_08_Track08_wav.midi,10,10,54.2,6.35609943282828,0.063671875,0.0234571837354402,0.0924479166666667,0.034847457528835,0.376941512424582,11,1.1
track23,wtc1p03,62.25,63.25,62.75,wtc1p03_cut-MIDI-Unprocessed_24_R1_2011_MID--AUDIO_R1-D9_08_Track08_wav.midi,11,11,54.7272727272727,7.98862828138735,0.0748106060606071,0.0300234759919246,0.0845052083333336,0.0450363167524839,0.53294131380443,12,1.09090909090909
track23,wtc1p03,62.5,63.5,63,wtc1p03_cut-MIDI-Unprocessed_24_R1_2011_MID--AUDIO_R1-D9_08_Track08_wav.midi,12,12,55.4166666666667,7.54933270179718,0.0740017361111113,0.0270680394002003,0.0887784090909091,0.0444573971147989,0.500768121101095,12,1
track23,wtc1p03,62.75,63.75,63.25,wtc1p03_cut-MIDI-Unprocessed_24_R1_2011_MID--AUDIO_R1-D9_08_Track08_wav.midi,10,10,55.1,6.59039705430055,0.075911458333335,0.0246980493215047,0.0996817129629635,0.0388836569521278,0.390078137667788,11,1.1
track23,wtc1p03,63,64,63.5,wtc1p03_cut-MIDI-Unprocessed_24_R1_2011_MID--AUDIO_R1-D9_08_Track08_wav.midi,9,9,54.2222222222222,7.59568591007056,0.0966435185185206,0.0475696226489479,0.104166666666668,0.0427171793248842,0.410084921518883,9,1
track23,wtc1p03,63.25,64.25,63.75,wtc1p03_cut-MIDI-Unprocessed_24_R1_2011_MID--AUDIO_R1-D9_08_Track08_wav.midi,8,8,52.25,5.31171212645092,0.10009765625,0.0496084107556915,0.123139880952382,0.0157664521485216,0.12803692862606,9,1.125
track23,wtc1p03,63.5,64.5,64,wtc1p03_cut-MIDI-Unprocessed_24_R1_2011_MID--AUDIO_R1-D9_08_Track08_wav.midi,8,8,52.625,5.55331303946443,0.120605468750002,0.0438416781213727,0.123139880952384,0.0170245780521534,0.138253975239236,9,1.125
track23,wtc1p03,63.75,64.75,64.25,wtc1p03_cut-MIDI-Unprocessed_24_R1_2011_MID--AUDIO_R1-D9_08_Track08_wav.midi,8,8,54.875,6.89590976076191,0.130208333333334,0.0377572094286575,0.117745535714288,0.0197020475143233,0.167327341922591,9,1.125
track23,wtc1p03,64,65,64.5,wtc1p03_cut-MIDI-Unprocessed_24_R1_2011_MID--AUDIO_R1-D9_08_Track08_wav.midi,10,10,60.5,8.18195847242239,0.11888020833333,0.0209330116861011,0.109085648148148,0.0114586621375385,0.105042801982316,11,1.1
track23,wtc1p03,64.25,65.25,64.75,wtc1p03_cut-MIDI-Unprocessed_24_R1_2011_MID--AUDIO_R1-D9_08_Track08_wav.midi,11,11,63.4545454545455,9.51171526448975,0.146070075757574,0.058055450305144,0.0968749999999986,0.0326947106863977,0.337493787730562,11,1
track23,wtc1p03,64.5,65.5,65,wtc1p03_cut-MIDI-Unprocessed_24_R1_2011_MID--AUDIO_R1-D9_08_Track08_wav.midi,10,10,68,10,0.147265624999997,0.0606659987789041,0.0999710648148127,0.0359536413696743,0.359640476334579,11,1.1
track23,wtc1p03,64.75,65.75,65.25,wtc1p03_cut-MIDI-Unprocessed_24_R1_2011_MID--AUDIO_R1-D9_08_Track08_wav.midi,10,10,70.2,9.72739544905121,0.151432291666663,0.0589480990516261,0.0988136574074048,0.0357091721737434,0.361378913711451,11,1.1
track23,wtc1p03,65,66,65.5,wtc1p03_cut-MIDI-Unprocessed_24_R1_2011_MID--AUDIO_R1-D9_08_Track08_wav.midi,10,10,68.9,9.949316001057,0.145182291666666,0.0625399238324231,0.0993923611111095,0.0362016634751499,0.364229836885357,12,1.2
track23,wtc1p03,65.25,66.25,65.75,wtc1p03_cut-MIDI-Unprocessed_24_R1_2011_MID--AUDIO_R1-D9_08_Track08_wav.midi,9,9,68.1111111111111,7.50740375303681,0.112702546296294,0.0195216025555962,0.105305989583332,0.00980430089392979,0.0931029747949077,12,1.33333333333333
track23,wtc1p03,65.5,66.5,66,wtc1p03_cut-MIDI-Unprocessed_24_R1_2011_MID--AUDIO_R1-D9_08_Track08_wav.midi,9,9,64.7777777777778,6.09872482117733,0.111255787037035,0.026709464309488,0.105143229166666,0.00854542010664672,0.0812740884446405,11,1.22222222222222
track23,wtc1p03,65.75,66.75,66.25,wtc1p03_cut-MIDI-Unprocessed_24_R1_2011_MID--AUDIO_R1-D9_08_Track08_wav.midi,10,10,62.5,4.42844341852881,0.135546874999997,0.105180701616429,0.0949074074074079,0.0371233323329949,0.391153160191554,11,1.1
track23,wtc1p03,66,67,66.5,wtc1p03_cut-MIDI-Unprocessed_24_R1_2011_MID--AUDIO_R1-D9_08_Track08_wav.midi,10,10,63.4,5.50151494287407,0.13372395833333,0.106481176796687,0.0992476851851841,0.0379941679387404,0.382821703779266,11,1.1
track23,wtc1p03,66.25,67.25,66.75,wtc1p03_cut-MIDI-Unprocessed_24_R1_2011_MID--AUDIO_R1-D9_08_Track08_wav.midi,10,10,63.7,5.16505351160835,0.137499999999999,0.105480716342187,0.0996817129629619,0.0384947406160554,0.386176556078633,11,1.1
track23,wtc1p03,66.5,67.5,67,wtc1p03_cut-MIDI-Unprocessed_24_R1_2011_MID--AUDIO_R1-D9_08_Track08_wav.midi,10,10,62.1,6.77331364826536,0.140104166666664,0.103377362604926,0.0978009259259254,0.0362978029983595,0.371139666160743,11,1.1
track23,wtc1p03,66.75,67.75,67.25,wtc1p03_cut-MIDI-Unprocessed_24_R1_2011_MID--AUDIO_R1-D9_08_Track08_wav.midi,9,9,59.2222222222222,8.15134617375832,0.111255787037038,0.0200359182076111,0.112955729166666,0.00780474565565811,0.0690956157181033,10,1.11111111111111
track23,wtc1p03,67,68,67.5,wtc1p03_cut-MIDI-Unprocessed_24_R1_2011_MID--AUDIO_R1-D9_08_Track08_wav.midi,8,8,53.25,5.28474894659826,0.292317708333334,0.475998540071335,0.123139880952384,0.0113228142199028,0.0919508296770338,9,1.125
track23,wtc1p03,67.25,68.25,67.75,wtc1p03_cut-MIDI-Unprocessed_24_R1_2011_MID--AUDIO_R1-D9_08_Track08_wav.midi,6,6,51.1666666666667,4.16733328000853,0.350043402777776,0.548806989551179,0.125260416666669,0.0130663267753135,0.10431329483826,7,1.16666666666667
track23,wtc1p03,67.5,68.5,68,wtc1p03_cut-MIDI-Unprocessed_24_R1_2011_MID--AUDIO_R1-D9_08_Track08_wav.midi,10,10,56.4,9.31188010613921,0.221874999999994,0.440024202411138,0.0915798611111111,0.135897833053534,1.48392704907745,11,1.1
track23,wtc1p03,67.75,68.75,68.25,wtc1p03_cut-MIDI-Unprocessed_24_R1_2011_MID--AUDIO_R1-D9_08_Track08_wav.midi,8,8,57.875,9.92021745153373,0.247884114583325,0.49502409636132,0.0824032738095225,0.155440819740613,1.88634276958364,9,1.125
track23,wtc1p03,68,69,68.5,wtc1p03_cut-MIDI-Unprocessed_24_R1_2011_MID--AUDIO_R1-D9_08_Track08_wav.midi,12,12,60.6666666666667,8.46740631462608,0.061848958333331,0.0184351524892257,0.0402462121212117,0.117576689592819,2.92143492258866,13,1.08333333333333
track23,wtc1p03,68.25,69.25,68.75,wtc1p03_cut-MIDI-Unprocessed_24_R1_2011_MID--AUDIO_R1-D9_08_Track08_wav.midi,12,12,60.6666666666667,8.46740631462608,0.061848958333331,0.0184351524892257,0.0402462121212117,0.117576689592819,2.92143492258866,13,1.08333333333333
track23,wtc1p03,68.5,69.5,69,wtc1p03_cut-MIDI-Unprocessed_24_R1_2011_MID--AUDIO_R1-D9_08_Track08_wav.midi,12,12,60.3333333333333,8.35935331702087,0.795355902777774,0.766842537377346,0.0580018939393935,0.174691222618488,3.01181928302244,13,1.08333333333333
track23,wtc1p03,68.75,69.75,69.25,wtc1p03_cut-MIDI-Unprocessed_24_R1_2011_MID--AUDIO_R1-D9_08_Track08_wav.midi,12,12,60.3333333333333,8.35935331702087,0.795355902777774,0.766842537377346,0.0580018939393935,0.174691222618488,3.01181928302244,13,1.08333333333333
track23,wtc1p03,69,70,69.5,wtc1p03_cut-MIDI-Unprocessed_24_R1_2011_MID--AUDIO_R1-D9_08_Track08_wav.midi,6,6,60,9.16515138991168,1.52864583333332,0.0543516472841396,0.0046875,0.00270005746788236,0.576012259814903,7,1.16666666666667
track23,wtc1p03,69.25,70.25,69.75,wtc1p03_cut-MIDI-Unprocessed_24_R1_2011_MID--AUDIO_R1-D9_08_Track08_wav.midi,6,6,60,9.16515138991168,1.52864583333332,0.0543516472841396,0.0046875,0.00270005746788236,0.576012259814903,7,1.16666666666667
track23,wtc1p03,69.5,70.5,70,wtc1p03_cut-MIDI-Unprocessed_24_R1_2011_MID--AUDIO_R1-D9_08_Track08_wav.midi,0,0,,,,,,,,6,6
track23,wtc1p03,69.75,70.75,70.25,wtc1p03_cut-MIDI-Unprocessed_24_R1_2011_MID--AUDIO_R1-D9_08_Track08_wav.midi,0,0,,,,,,,,6,6
track24,wtc1p17,0,1,0.5,wtc1p17_cut-MIDI-Unprocessed_13_R1_2008_01-04_ORIG_MID--AUDIO_13_R1_2008_wav--1.midi,7,7,64.8571428571429,5.49025110016447,0.140997023809524,0.0741338539097416,0.148654513888889,0.146136256875698,0.983059666690828,7,1
track24,wtc1p17,0.25,1.25,0.75,wtc1p17_cut-MIDI-Unprocessed_13_R1_2008_01-04_ORIG_MID--AUDIO_13_R1_2008_wav--1.midi,5,5,67.6,3.20936130717624,0.0955729166666666,0.0489763375583047,0.20703125,0.0979595983010626,0.473163342737208,5,1
track24,wtc1p17,0.5,1.5,1,wtc1p17_cut-MIDI-Unprocessed_13_R1_2008_01-04_ORIG_MID--AUDIO_13_R1_2008_wav--1.midi,4,4,67.75,3.685557397916,0.0602213541666666,0.0390823878770607,0.288194444444444,0.00655367572506147,0.0227404651664783,5,1.25
track24,wtc1p17,0.75,1.75,1.25,wtc1p17_cut-MIDI-Unprocessed_13_R1_2008_01-04_ORIG_MID--AUDIO_13_R1_2008_wav--1.midi,3,3,67.6666666666667,4.50924975282289,0.0703124999999999,0.0409897818716072,0.28515625,0.00552427172801975,0.0193727885256583,3,1
track24,wtc1p17,1,2,1.5,wtc1p17_cut-MIDI-Unprocessed_13_R1_2008_01-04_ORIG_MID--AUDIO_13_R1_2008_wav--1.midi,5,5,61.4,5.02991053598372,0.21171875,0.127446623622715,0.1474609375,0.167513497369178,1.13598557156317,5,1
track24,wtc1p17,1.25,2.25,1.75,wtc1p17_cut-MIDI-Unprocessed_13_R1_2008_01-04_ORIG_MID--AUDIO_13_R1_2008_wav--1.midi,6,6,63.6666666666667,6.0882400303098,0.198350694444445,0.118510090563604,0.143489583333334,0.151465931613912,1.05558834373398,7,1.16666666666667
track24,wtc1p17,1.5,2.5,2,wtc1p17_cut-MIDI-Unprocessed_13_R1_2008_01-04_ORIG_MID--AUDIO_13_R1_2008_wav--1.midi,6,6,64,6.41872261435249,0.205729166666667,0.107258793507676,0.105208333333334,0.122338334233402,1.1628198105353,6,1
track24,wtc1p17,1.75,2.75,2.25,wtc1p17_cut-MIDI-Unprocessed_13_R1_2008_01-04_ORIG_MID--AUDIO_13_R1_2008_wav--1.midi,7,7,65.2857142857143,6.77530529974568,0.183221726190477,0.114599890015043,0.137586805555556,0.135142617996967,0.982235305567859,7,1
track24,wtc1p17,2,3,2.5,wtc1p17_cut-MIDI-Unprocessed_13_R1_2008_01-04_ORIG_MID--AUDIO_13_R1_2008_wav--1.midi,5,5,68.8,3.70135110466435,0.0835937500000001,0.0395306152507231,0.194010416666667,0.0992206865879831,0.51141937784947,8,1.6
track24,wtc1p17,2.25,3.25,2.75,wtc1p17_cut-MIDI-Unprocessed_13_R1_2008_01-04_ORIG_MID--AUDIO_13_R1_2008_wav--1.midi,4,4,69,4.24264068711928,0.056315104166667,0.0171221070291446,0.279513888888889,0.020887516346382,0.0747280087920251,5,1.25
track24,wtc1p17,2.5,3.5,3,wtc1p17_cut-MIDI-Unprocessed_13_R1_2008_01-04_ORIG_MID--AUDIO_13_R1_2008_wav--1.midi,4,4,69.5,4.50924975282289,0.0449218750000002,0.00840491177562412,0.274739583333333,0.0147888238171883,0.0538285151260694,4,1
track24,wtc1p17,2.75,3.75,3.25,wtc1p17_cut-MIDI-Unprocessed_13_R1_2008_01-04_ORIG_MID--AUDIO_13_R1_2008_wav--1.midi,4,4,65.25,7.27438428093173,0.0563151041666669,0.0262443286077427,0.284288194444444,0.00271050260347205,0.0095343480891597,4,1
track24,wtc1p17,3,4,3.5,wtc1p17_cut-MIDI-Unprocessed_13_R1_2008_01-04_ORIG_MID--AUDIO_13_R1_2008_wav--1.midi,8,8,67,9.84160265694276,0.25927734375,0.297776309653438,0.116629464285714,0.127073498716849,1.08954885024207,8,1
track24,wtc1p17,3.25,4.25,3.75,wtc1p17_cut-MIDI-Unprocessed_13_R1_2008_01-04_ORIG_MID--AUDIO_13_R1_2008_wav--1.midi,8,8,65.75,10.0392088475992,0.256998697916667,0.299629505403515,0.11811755952381,0.129415368170095,1.09564884926367,8,1
track24,wtc1p17,3.5,4.5,4,wtc1p17_cut-MIDI-Unprocessed_13_R1_2008_01-04_ORIG_MID--AUDIO_13_R1_2008_wav--1.midi,7,7,64.8571428571429,10.4948967190181,0.288690476190476,0.308815001305996,0.090060763888889,0.116127779878047,1.28943809560973,7,1
track24,wtc1p17,3.75,4.75,4.25,wtc1p17_cut-MIDI-Unprocessed_13_R1_2008_01-04_ORIG_MID--AUDIO_13_R1_2008_wav--1.midi,7,7,64.1428571428571,11.3347338070283,0.28218005952381,0.31404575951067,0.121744791666667,0.141377111984114,1.16125798934545,8,1.14285714285714
track24,wtc1p17,4,5,4.5,wtc1p17_cut-MIDI-Unprocessed_13_R1_2008_01-04_ORIG_MID--AUDIO_13_R1_2008_wav--1.midi,5,5,62.8,10.3295692068934,0.0369791666666666,0.00762580753351358,0.134440104166667,0.151748581448299,1.12874489639026,8,1.6
track24,wtc1p17,4.25,5.25,4.75,wtc1p17_cut-MIDI-Unprocessed_13_R1_2008_01-04_ORIG_MID--AUDIO_13_R1_2008_wav--1.midi,6,6,66.1666666666667,10.0681014430064,0.0375434027777775,0.00869248312487026,0.10703125,0.143073423847845,1.33674439799447,10,1.66666666666667
track24,wtc1p17,4.5,5.5,5,wtc1p17_cut-MIDI-Unprocessed_13_R1_2008_01-04_ORIG_MID--AUDIO_13_R1_2008_wav--1.midi,8,8,63.875,9.52346725575452,0.0566406249999998,0.0373184573060619,0.134858630952381,0.141380224208358,1.0483587384057,10,1.25
track24,wtc1p17,4.75,5.75,5.25,wtc1p17_cut-MIDI-Unprocessed_13_R1_2008_01-04_ORIG_MID--AUDIO_13_R1_2008_wav--1.midi,9,9,66.3333333333333,9.20597631976098,0.123987268518518,0.207484004595597,0.107259114583333,0.129269190355132,1.20520471250672,10,1.11111111111111
track24,wtc1p17,5,6,5.5,wtc1p17_cut-MIDI-Unprocessed_13_R1_2008_01-04_ORIG_MID--AUDIO_13_R1_2008_wav--1.midi,7,7,65,8.94427190999916,0.151971726190476,0.230935059542238,0.145182291666666,0.137633965476153,0.948007941575659,7,1
track24,wtc1p17,5.25,6.25,5.75,wtc1p17_cut-MIDI-Unprocessed_13_R1_2008_01-04_ORIG_MID--AUDIO_13_R1_2008_wav--1.midi,6,6,60.5,9.64883412646316,0.175130208333333,0.24437957056947,0.160416666666666,0.116648790715695,0.727161292773166,6,1
track24,wtc1p17,5.5,6.5,6,wtc1p17_cut-MIDI-Unprocessed_13_R1_2008_01-04_ORIG_MID--AUDIO_13_R1_2008_wav--1.midi,8,8,66.125,10.5618924170137,0.12158203125,0.221529099184818,0.125372023809524,0.140385104111478,1.11974824881796,9,1.125
track24,wtc1p17,5.75,6.75,6.25,wtc1p17_cut-MIDI-Unprocessed_13_R1_2008_01-04_ORIG_MID--AUDIO_13_R1_2008_wav--1.midi,6,6,65.3333333333333,10.4434987751551,0.0436197916666667,0.0118982206266254,0.112239583333333,0.135161016695006,1.20421880303671,7,1.16666666666667
track24,wtc1p17,6,7,6.5,wtc1p17_cut-MIDI-Unprocessed_13_R1_2008_01-04_ORIG_MID--AUDIO_13_R1_2008_wav--1.midi,8,8,69.25,10.1383289691011,0.04345703125,0.0120134388588839,0.0840773809523809,0.124709988784794,1.48327632678551,9,1.125
track24,wtc1p17,6.25,7.25,6.75,wtc1p17_cut-MIDI-Unprocessed_13_R1_2008_01-04_ORIG_MID--AUDIO_13_R1_2008_wav--1.midi,9,9,69,8.64580823289529,0.0557002314814814,0.031241710175538,0.0891927083333334,0.121470189019514,1.36188474696332,10,1.11111111111111
track24,wtc1p17,6.5,7.5,7,wtc1p17_cut-MIDI-Unprocessed_13_R1_2008_01-04_ORIG_MID--AUDIO_13_R1_2008_wav--1.midi,7,7,68,8.85061203156784,0.162388392857143,0.253481565113745,0.0920138888888888,0.112337926592747,1.2208801078759,8,1.14285714285714
track24,wtc1p17,6.75,7.75,7.25,wtc1p17_cut-MIDI-Unprocessed_13_R1_2008_01-04_ORIG_MID--AUDIO_13_R1_2008_wav--1.midi,8,8,67.375,8.38259250726511,0.1484375,0.237972554888081,0.122581845238095,0.130603628638463,1.06544022391559,8,1
track24,wtc1p17,7,8,7.5,wtc1p17_cut-MIDI-Unprocessed_13_R1_2008_01-04_ORIG_MID--AUDIO_13_R1_2008_wav--1.midi,6,6,62,6.78232998312527,0.184895833333334,0.269958020624145,0.165104166666667,0.123101632987832,0.745599796014629,6,1
track24,wtc1p17,7.25,8.25,7.75,wtc1p17_cut-MIDI-Unprocessed_13_R1_2008_01-04_ORIG_MID--AUDIO_13_R1_2008_wav--1.midi,7,7,65.5714285714286,7.72133716522259,0.142113095238096,0.260843214657175,0.142578125,0.14888626880776,1.04424341958319,8,1.14285714285714
track24,wtc1p17,7.5,8.5,8,wtc1p17_cut-MIDI-Unprocessed_13_R1_2008_01-04_ORIG_MID--AUDIO_13_R1_2008_wav--1.midi,8,8,65,8.34950811211569,0.0616861979166672,0.0334796238511751,0.119419642857143,0.142607779065404,1.19417355180002,9,1.125
track24,wtc1p17,7.75,8.75,8.25,wtc1p17_cut-MIDI-Unprocessed_13_R1_2008_01-04_ORIG_MID--AUDIO_13_R1_2008_wav--1.midi,7,7,65.2857142857143,8.97615889851715,0.0632440476190482,0.0358475715904195,0.0928819444444445,0.135973082294976,1.46393449349358,8,1.14285714285714
track24,wtc1p17,8,9,8.5,wtc1p17_cut-MIDI-Unprocessed_13_R1_2008_01-04_ORIG_MID--AUDIO_13_R1_2008_wav--1.midi,10,10,70.5,9.10738406154283,0.112630208333334,0.0840541605520235,0.0946180555555561,0.121167232408913,1.2805931351841,11,1.1
track24,wtc1p17,8.25,9.25,8.75,wtc1p17_cut-MIDI-Unprocessed_13_R1_2008_01-04_ORIG_MID--AUDIO_13_R1_2008_wav--1.midi,7,7,71.4285714285714,10.0806273425342,0.146205357142858,0.0785532039847819,0.0928819444444452,0.11261829075517,1.21248851355098,7,1
track24,wtc1p17,8.5,9.5,9,wtc1p17_cut-MIDI-Unprocessed_13_R1_2008_01-04_ORIG_MID--AUDIO_13_R1_2008_wav--1.midi,5,5,76.2,6.37965516309463,0.159114583333334,0.092756417481169,0.125000000000001,0.0979134344915714,0.783307475932566,8,1.6
track24,wtc1p17,8.75,9.75,9.25,wtc1p17_cut-MIDI-Unprocessed_13_R1_2008_01-04_ORIG_MID--AUDIO_13_R1_2008_wav--1.midi,6,6,75.5,5.95818764390649,0.140407986111112,0.0947767010660293,0.159375000000001,0.114448606874227,0.7181089058775,6,1
track24,wtc1p17,9,10,9.5,wtc1p17_cut-MIDI-Unprocessed_13_R1_2008_01-04_ORIG_MID--AUDIO_13_R1_2008_wav--1.midi,3,3,74.6666666666667,2.51661147842358,0.046875,0.00911458333333393,0.280598958333333,0.02301779886675,0.0820309490935686,5,1.66666666666667
track24,wtc1p17,9.25,10.25,9.75,wtc1p17_cut-MIDI-Unprocessed_13_R1_2008_01-04_ORIG_MID--AUDIO_13_R1_2008_wav--1.midi,5,5,73.4,2.70185121722126,0.247135416666666,0.275006966550805,0.213541666666667,0.137811850433087,0.645362811784215,6,1.2
track24,wtc1p17,9.5,10.5,10,wtc1p17_cut-MIDI-Unprocessed_13_R1_2008_01-04_ORIG_MID--AUDIO_13_R1_2008_wav--1.midi,5,5,69.6,6.73052746818554,0.255208333333333,0.268508716077912,0.21875,0.142330672982473,0.650654505062732,5,1
track24,wtc1p17,9.75,10.75,10.25,wtc1p17_cut-MIDI-Unprocessed_13_R1_2008_01-04_ORIG_MID--AUDIO_13_R1_2008_wav--1.midi,7,7,67.1428571428571,9.66830856335225,0.325706845238095,0.321600902004805,0.141710069444444,0.13358998498864,0.942699312140359,7,1
track24,wtc1p17,10,11,10.5,wtc1p17_cut-MIDI-Unprocessed_13_R1_2008_01-04_ORIG_MID--AUDIO_13_R1_2008_wav--1.midi,7,7,65.1428571428571,9.20920864187167,0.328311011904761,0.31894347066421,0.143880208333333,0.136461190929049,0.948436150529499,7,1
track24,wtc1p17,10.25,11.25,10.75,wtc1p17_cut-MIDI-Unprocessed_13_R1_2008_01-04_ORIG_MID--AUDIO_13_R1_2008_wav--1.midi,6,6,61.3333333333333,9.37372213513216,0.211805555555555,0.315957078582464,0.16015625,0.119632338563289,0.746972650541516,8,1.33333333333333
track24,wtc1p17,10.5,11.5,11,wtc1p17_cut-MIDI-Unprocessed_13_R1_2008_01-04_ORIG_MID--AUDIO_13_R1_2008_wav--1.midi,7,7,62.2857142857143,8.92028186614238,0.178385416666666,0.299731928358183,0.161892361111111,0.13427166838806,0.829388536102116,10,1.42857142857143
track24,wtc1p17,10.75,11.75,11.25,wtc1p17_cut-MIDI-Unprocessed_13_R1_2008_01-04_ORIG_MID--AUDIO_13_R1_2008_wav--1.midi,5,5,63,7.3824115301167,0.0479166666666664,0.013512839910542,0.135416666666667,0.150381699921555,1.11051101480532,6,1.2
track24,wtc1p17,11,12,11.5,wtc1p17_cut-MIDI-Unprocessed_13_R1_2008_01-04_ORIG_MID--AUDIO_13_R1_2008_wav--1.midi,7,7,63.5714285714286,8.86673827396792,0.0405505952380949,0.013582266100408,0.096354166666667,0.138347196688611,1.43581955482234,9,1.28571428571429
